,direction_id,route_id,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,precinct
1347,0,M35,803034,11,SUNKEN GARDEN LOOP/Charles Gay CTR,40.785095,-73.930841,25.0
1499,1,M15+,401732,1,E 126 ST/2 AV,40.80323,-73.932451,25.0
1500,1,M15+,401738,2,2 AV/E 125 ST,40.802473,-73.933855,25.0
1523,1,M15,401732,1,E 126 ST/2 AV,40.80323,-73.932451,25.0
1524,1,M15,401738,2,2 AV/E 125 ST,40.802473,-73.933855,25.0
1535,1,M15,401739,3,2 AV/E 122 ST,40.800564,-73.935233,25.0
1536,1,M15,401740,4,2 AV/E 119 ST,40.798669,-73.93661,25.0
1537,1,M15,401741,5,2 AV/E 116 ST,40.796723,-73.93804,25.0
2065,1,M103,403416,5,LEXINGTON AV/E 116 ST,40.798149,-73.942022,25.0
2071,1,M103,404255,2,LEXINGTON AV/E 124 ST,40.803886,-73.937851,25.0
2072,1,M103,402805,3,LEXINGTON AV/E 122 ST,40.802094,-73.939144,25.0
2073,1,M103,405057,4,LEXINGTON AV/E 119 ST,40.800189,-73.94052,25.0
2120,1,M103,803154,1,E 126 ST/2 AV,40.803985,-73.934214,25.0
2483,1,M60+,403676,12,E 125 ST/2 AV,40.803001,-73.934009,25.0
2484,1,M60+,402503,13,E 125 ST/LEXINGTON AV,40.804584,-73.937761,25.0
2485,1,M60+,402504,14,E 125 ST/PARK AV,40.805301,-73.939475,25.0
2495,1,M101,402661,33,E 125 ST/MADISON AV,40.805533,-73.940296,25.0
2496,1,M101,403416,38,LEXINGTON AV/E 116 ST,40.798149,-73.942022,25.0
2507,1,M101,404255,35,LEXINGTON AV/E 124 ST,40.803886,-73.937851,25.0
2508,1,M101,402805,36,LEXINGTON AV/E 122 ST,40.802094,-73.939144,25.0
2509,1,M101,405057,37,LEXINGTON AV/E 119 ST,40.800189,-73.94052,25.0
2571,1,M101,402660,32,E 125 ST/5 AV,40.806201,-73.941853,25.0
2572,1,M101,402662,34,E 125 ST/PARK AV,40.804799,-73.938583,25.0
2612,1,M98,403415,10,PARK AV/E 125 ST,40.804807,-73.939454,25.0
2613,1,M98,403416,11,LEXINGTON AV/E 116 ST,40.798149,-73.942022,25.0
2620,1,M102,403416,17,LEXINGTON AV/E 116 ST,40.798149,-73.942022,25.0
2628,1,M102,401990,15,E 116 ST/MADISON AV,40.799718,-73.944398,25.0
2678,1,M102,401991,16,E 116 ST/PARK AV,40.799351,-73.943519,25.0
2682,1,M116,401998,1,PLEASANT AV/E 120 ST,40.797246,-73.931695,25.0
2683,1,M116,405315,2,PLEASANT AV/E 117 ST,40.795918,-73.932694,25.0
2684,1,M116,401999,3,E 116 ST/PLEASANT AV,40.795306,-73.93351,25.0
2685,1,M116,402000,4,E 116 ST/1 AV,40.796005,-73.935171,25.0
2686,1,M116,402001,5,E 116 ST/2 AV,40.797247,-73.938121,25.0
2687,1,M116,402002,6,E 116 ST/3 AV,40.797928,-73.939742,25.0
2688,1,M116,402003,7,E 116 ST/LEXINGTON AV,40.798601,-73.941471,25.0
2689,1,M116,402004,8,E 116 ST/PARK AV,40.799171,-73.942827,25.0
2690,1,M116,402005,9,E 116 ST/MADISON AV,40.800172,-73.94517,25.0
2691,1,M116,402006,10,E 116 ST/5 AV,40.800626,-73.946224,25.0
2701,1,M35,803026,1,SUNKEN GARDEN LOOP/CHARLES H GAY CTR,40.78509,-73.930827,25.0
2702,1,M35,803028,2,HELL GATE CIRCLE/Nr Tom CLARKE Bldg,40.785379,-73.929126,25.0
2703,1,M35,803029,3,HELL GATE CIRCLE/Opp ODYSSEY House,40.784564,-73.927626,25.0
2704,1,M35,803030,4,HELL GATE CIRCLE/FIELD 61,40.785971,-73.925604,25.0
2705,1,M35,803021,5,HELL GATE CIRCLE/CENTRAL RD,40.789986,-73.925758,25.0
2706,1,M35,404350,6,MAIN RWDY/OPP ICAHN STADIUM,40.792588,-73.923489,25.0
2707,1,M35,414350,7,MAIN RWDY/TENNIS CENTER 2,40.795163,-73.919977,25.0
2708,1,M35,405015,8,MAIN RDY/OPP PARK & RECREATION,40.799485,-73.922512,25.0
2709,1,M35,402498,9,E 126 ST/2 AV,40.80367,-73.933538,25.0
2710,1,M35,403787,10,E 126 ST/3 AV,40.804579,-73.935704,25.0
2711,1,M35,903075,11,LEXINGTON AV/E 125 ST,40.804764,-73.93725,25.0
155,0,M15+,803121,1,SOUTH FERRY/TERMINAL,40.702045,-74.01358,1.0
156,0,M15+,401666,2,WATER ST/WALL ST,40.705287,-74.007109,1.0
157,0,M15+,404850,3,PEARL ST/FULTON ST,40.70755,-74.003857,1.0
183,0,M15,401666,4,WATER ST/WALL ST,40.705287,-74.007109,1.0
184,0,M15,404850,5,PEARL ST/FULTON ST,40.70755,-74.003857,1.0
197,0,M15,803019,1,SOUTH ST/WHITEHALL ST,40.701536,-74.012485,1.0
198,0,M15,401664,2,WATER ST/BROAD ST,40.703036,-74.010834,1.0
199,0,M15,401665,3,WATER ST/OLD SLIP,40.704274,-74.00849,1.0
200,0,M15,401669,6,PEARL ST/PECK SLIP,40.708968,-74.002171,1.0
234,0,M22,405054,1,VESEY ST/NORTH END AV,40.714631,-74.015692,1.0
235,0,M22,405056,2,NORTH END AV/WARREN ST,40.717072,-74.014087,1.0
236,0,M22,404969,3,CHAMBERS ST/GREENWICH ST,40.716076,-74.010616,1.0
237,0,M22,404976,4,CHAMBERS ST/W BROADWAY,40.715377,-74.009105,1.0
238,0,M22,404977,5,CHAMBERS ST/CHURCH ST,40.714769,-74.007746,1.0
239,0,M22,404219,6,BROADWAY/WARREN ST,40.713766,-74.006749,1.0
240,0,M22,903280,7,PARK ROW/SPRUCE ST,40.711897,-74.006203,1.0
241,0,M22,404101,8,FRANKFORT ST/WILLIAM ST,40.711388,-74.004401,1.0
242,0,M22,402085,9,FRANKFORT ST/PEARL ST,40.709555,-74.001873,1.0
275,0,M9,903280,4,PARK ROW/SPRUCE ST,40.711897,-74.006203,1.0
279,0,M9,403399,1,SOUTH END AV/ALBANY ST,40.711472,-74.015762,1.0
280,0,M9,803147,2,WARREN ST/GREENWICH ST,40.715614,-74.011327,1.0
281,0,M9,803105,3,WARREN ST/CHURCH ST,40.714232,-74.008257,1.0
300,0,M20,405056,8,NORTH END AV/WARREN ST,40.717072,-74.014087,1.0
301,0,M20,403397,5,WEST THAMES ST/SOUTH END AV,40.708407,-74.017093,1.0
302,0,M20,403399,6,SOUTH END AV/ALBANY ST,40.711472,-74.015762,1.0
304,0,M20,803184,1,STATE ST/WHITEHALL ST,40.70242,-74.013049,1.0
305,0,M20,400903,2,STATE ST/BRIDGE ST,40.704209,-74.014192,1.0
306,0,M20,404983,3,BATTERY PL/WEST ST,40.704998,-74.017384,1.0
307,0,M20,404986,4,BATTERY PL/3 PL,40.707616,-74.016909,1.0
308,0,M20,405063,7,MURRAY ST/NORTH END AV,40.715733,-74.015035,1.0
309,0,M20,405065,9,WEST ST/CHAMBERS ST,40.717479,-74.01255,1.0
310,0,M20,404864,10,HARRISON ST/WEST ST,40.718895,-74.012053,1.0
311,0,M20,404863,11,HARRISON ST/HUDSON ST,40.718596,-74.009167,1.0
312,0,M20,403444,12,HUDSON ST/NORTH MOORE ST,40.719859,-74.008499,1.0
313,0,M20,404832,13,HUDSON ST/SPRING ST,40.726026,-74.007396,1.0
314,0,M20,401301,14,HUDSON ST/CHARLTON ST,40.727185,-74.007248,1.0
341,0,M21,404990,1,SPRING ST/GREENWICH ST,40.725908,-74.00874,1.0
342,0,M21,403851,2,SPRING ST/HUDSON ST,40.725735,-74.007198,1.0
343,0,M21,400917,3,6 AV/SPRING ST,40.72573,-74.00387,1.0
344,0,M21,404132,4,AV OF THE AMERICAS/PRINCE ST,40.727023,-74.003348,1.0
345,0,M21,402022,5,W HOUSTON ST/AV OF THE AMERICAS,40.728226,-74.002663,1.0
346,0,M21,402023,6,W HOUSTON ST/SULLIVAN ST,40.727478,-74.001098,1.0
347,0,M21,402024,7,W HOUSTON ST/W BROADWAY,40.726524,-73.999412,1.0
348,0,M21,405172,8,W HOUSTON ST/GREENE ST,40.725949,-73.998326,1.0
384,0,M55,404132,15,AV OF THE AMERICAS/PRINCE ST,40.727023,-74.003348,1.0
385,0,M55,803184,1,STATE ST/WHITEHALL ST,40.70242,-74.013049,1.0
386,0,M55,400903,2,STATE ST/BRIDGE ST,40.704209,-74.014192,1.0
387,0,M55,405256,3,TRINITY PL/MORRIS ST,40.706259,-74.014231,1.0
388,0,M55,400070,4,TRINITY PL/RECTOR ST,40.708007,-74.012714,1.0
389,0,M55,400071,5,CHURCH ST/LIBERTY ST,40.710016,-74.011358,1.0
390,0,M55,404108,6,CHURCH ST/VESEY ST,40.712127,-74.010049,1.0
391,0,M55,405279,7,CHURCH ST/WARREN ST,40.714147,-74.008419,1.0
392,0,M55,400910,8,CHURCH ST/CHAMBERS ST,40.714954,-74.007835,1.0
393,0,M55,405024,9,CHURCH ST/WORTH ST,40.716678,-74.006421,1.0
394,0,M55,400913,10,AV OF THE AMERICAS/WHITE ST,40.719318,-74.005054,1.0
395,0,M55,403847,11,AV OF THE AMERICAS/WEST BROADWAY,40.720826,-74.004936,1.0
396,0,M55,400915,12,6 AV/THOMPSON ST,40.722291,-74.005193,1.0
397,0,M55,400916,13,AV OF THE AMERICAS/BROOME ST,40.724232,-74.004455,1.0
398,0,M55,803160,14,AV OF THE AMERICAS/SPRING ST,40.725275,-74.003983,1.0
707,0,M103,903281,1,PARK ROW/BEEKMAN ST,40.71173,-74.006841,1.0
1518,1,M15+,403590,20,PEARL ST/FULTON ST,40.707631,-74.004,1.0
1519,1,M15+,403754,21,WATER ST/WALL ST,40.705045,-74.007758,1.0
1520,1,M15+,803120,22,SOUTH FERRY/TERMINAL,40.70191,-74.013846,1.0
1534,1,M15,403590,58,PEARL ST/FULTON ST,40.707631,-74.004,1.0
1578,1,M15,401797,57,PEARL ST/FRANKFORT ST,40.709399,-74.001915,1.0
1579,1,M15,403831,59,WATER ST/JOHN ST,40.706813,-74.00523,1.0
1580,1,M15,405337,60,WATER ST/GOUVERNEUR LA,40.704661,-74.008294,1.0
1581,1,M15,401802,61,WATER ST/HANOVER SQ,40.703882,-74.009427,1.0
1582,1,M15,405084,62,BROAD ST/WATER ST,40.702539,-74.011487,1.0
1583,1,M15,803002,63,SOUTH ST/WHITEHALL ST,40.701609,-74.012226,1.0
1600,1,M22,402119,17,CHAMBERS ST/CHURCH ST,40.714935,-74.00773,1.0
1601,1,M22,402120,18,CHAMBERS ST/HUDSON ST,40.715652,-74.009434,1.0
1602,1,M22,402080,19,CHAMBERS ST/WEST ST,40.717131,-74.012599,1.0
1603,1,M22,405062,20,NORTH END AV/WARREN ST,40.717251,-74.014498,1.0
1604,1,M22,405053,21,MURRAY ST/NORTH END AV,40.715482,-74.015376,1.0
1605,1,M22,803094,22,VESEY ST/NORTH END AV,40.71453,-74.015356,1.0
1654,1,M9,903282,27,PARK ROW/BEEKMAN ST,40.711756,-74.007362,1.0
1655,1,M9,803106,28,MURRAY ST/CHURCH ST,40.714515,-74.010225,1.0
1656,1,M9,803107,29,MURRAY ST/GREENWICH ST,40.715042,-74.011504,1.0
1657,1,M9,403397,30,WEST THAMES ST/SOUTH END AV,40.708407,-74.017093,1.0
1658,1,M9,803108,31,SOUTH END AV/ALBANY ST,40.710277,-74.016204,1.0
1659,1,M20,402120,29,CHAMBERS ST/HUDSON ST,40.715652,-74.009434,1.0
1660,1,M20,402080,31,CHAMBERS ST/WEST ST,40.717131,-74.012599,1.0
1661,1,M20,405062,32,NORTH END AV/WARREN ST,40.717251,-74.014498,1.0
1686,1,M20,401377,25,VARICK ST/CHARLTON ST,40.726861,-74.005711,1.0
1687,1,M20,401379,26,VARICK ST/WATTS ST,40.723663,-74.006267,1.0
1688,1,M20,401380,27,VARICK ST/NORTH MOORE ST,40.719658,-74.006955,1.0
1689,1,M20,401381,28,W BROADWAY/DUANE ST,40.716367,-74.008661,1.0
1690,1,M20,404973,30,CHAMBERS ST/GREENWICH ST,40.716554,-74.011352,1.0
1691,1,M20,403878,33,VESEY ST/NORTH END AV,40.714555,-74.015847,1.0
1692,1,M20,405124,34,SOUTH END AV/GATEWAY PLAZA,40.710619,-74.016257,1.0
1693,1,M20,405125,35,WEST THAMES ST/SOUTH END AV,40.708324,-74.017266,1.0
1694,1,M20,404979,36,BATTERY PL/3 PL,40.70727,-74.017356,1.0
1695,1,M20,404980,37,BATTERY PL/1 PL,40.705837,-74.018088,1.0
1696,1,M20,803164,38,BATTERY PL/WASHINGTON ST,40.704761,-74.015579,1.0
1697,1,M20,403953,39,STATE ST/BRIDGE ST,40.70335,-74.014524,1.0
1698,1,M20,803185,40,STATE ST/WHITEHALL ST,40.702353,-74.013036,1.0
1718,1,M21,403854,20,WASHINGTON ST/W HOUSTON ST,40.72725,-74.009716,1.0
1744,1,M55,403953,34,STATE ST/BRIDGE ST,40.70335,-74.014524,1.0
1745,1,M55,803185,35,STATE ST/WHITEHALL ST,40.702353,-74.013036,1.0
1764,1,M55,403311,21,BROADWAY/W HOUSTON ST,40.725107,-73.997106,1.0
1765,1,M55,404916,22,BROADWAY/PRINCE ST,40.724012,-73.998084,1.0
1766,1,M55,400157,23,BROADWAY/SPRING ST,40.722843,-73.999066,1.0
1767,1,M55,400159,24,BROADWAY/GRAND ST,40.720691,-74.000891,1.0
1768,1,M55,405266,25,BROADWAY/WALKER ST,40.718758,-74.002543,1.0
1769,1,M55,405377,26,BROADWAY/FRANKLIN ST,40.71755,-74.003528,1.0
1770,1,M55,405230,27,BROADWAY/DUANE ST,40.715143,-74.005594,1.0
1771,1,M55,404224,28,BROADWAY/CHAMBERS ST,40.714037,-74.006484,1.0
1772,1,M55,400166,29,BROADWAY/PARK PL,40.712679,-74.007665,1.0
1773,1,M55,404225,30,BROADWAY/BARCLAY ST,40.711896,-74.008313,1.0
1774,1,M55,400168,31,BROADWAY/CORTLANDT ST,40.709969,-74.009942,1.0
1775,1,M55,400988,32,BROADWAY/THAMES ST,40.708643,-74.011062,1.0
1776,1,M55,400170,33,BROADWAY/RECTOR ST,40.707554,-74.01196,1.0
1892,1,M1,403311,63,BROADWAY/W HOUSTON ST,40.725107,-73.997106,1.0
1893,1,M1,404916,64,BROADWAY/PRINCE ST,40.724012,-73.998084,1.0
1894,1,M1,400157,65,BROADWAY/SPRING ST,40.722843,-73.999066,1.0
2064,1,M103,903282,57,PARK ROW/BEEKMAN ST,40.711756,-74.007362,1.0
158,0,M15+,405319,4,MADISON ST/CATHERINE ST,40.71193,-73.997157,5.0
176,0,M15,401670,7,ST JAMES PL/R F WAGNER SR PL,40.710594,-74.000752,5.0
177,0,M15,402088,8,MADISON ST/OLIVER ST,40.711877,-73.997922,5.0
178,0,M15,402090,9,MADISON ST/MARKET ST,40.712207,-73.994092,5.0
243,0,M22,401670,10,ST JAMES PL/R F WAGNER SR PL,40.710594,-74.000752,5.0
244,0,M22,402088,11,MADISON ST/OLIVER ST,40.711877,-73.997922,5.0
245,0,M22,402090,12,MADISON ST/MARKET ST,40.712207,-73.994092,5.0
282,0,M9,404857,5,PARK ROW/ST JAMES PL,40.713383,-73.998691,5.0
283,0,M9,405006,6,E BROADWAY/CATHERINE ST,40.713376,-73.997392,5.0
284,0,M9,401168,7,E BROADWAY/FORSYTH ST,40.713675,-73.994096,5.0
349,0,M21,402028,9,E HOUSTON ST/MOTT ST,40.724449,-73.993704,5.0
350,0,M21,402030,10,E HOUSTON ST/BOWERY,40.723836,-73.992093,5.0
351,0,M21,401787,11,E HOUSTON ST/FORSYTH ST,40.723329,-73.990427,5.0
570,0,M1,903130,1,CENTRE ST/BROOME ST,40.720643,-73.997694,5.0
571,0,M1,400081,2,CLEVELAND  PL/SPRING ST,40.722433,-73.997008,5.0
708,0,M103,404851,2,PARK ROW/ST JAMES PL,40.713383,-73.998691,5.0
709,0,M103,402753,3,BOWERY/BAYARD ST,40.715391,-73.996465,5.0
710,0,M103,405269,4,BOWERY/HESTER ST,40.717343,-73.9953,5.0
711,0,M103,402755,5,BOWERY/GRAND ST,40.718788,-73.994542,5.0
712,0,M103,402757,6,BOWERY/DELANCEY ST,40.720748,-73.993726,5.0
713,0,M103,402760,7,BOWERY/E HOUSTON ST,40.72392,-73.992585,5.0
1514,1,M15+,803109,16,E HOUSTON ST/FORSYTH ST,40.723377,-73.990631,5.0
1515,1,M15+,403849,17,ALLEN ST/E HOUSTON ST,40.722516,-73.98899,5.0
1516,1,M15+,405373,18,ALLEN ST/HESTER ST,40.716371,-73.992021,5.0
1517,1,M15+,402112,19,MADISON ST/CATHERINE ST,40.712064,-73.997462,5.0
1521,1,M15,401787,47,E HOUSTON ST/FORSYTH ST,40.723329,-73.990427,5.0
1531,1,M15,403849,48,ALLEN ST/E HOUSTON ST,40.722516,-73.98899,5.0
1532,1,M15,405373,50,ALLEN ST/HESTER ST,40.716371,-73.992021,5.0
1533,1,M15,402112,54,MADISON ST/CATHERINE ST,40.712064,-73.997462,5.0
1572,1,M15,403647,49,ALLEN ST/DELANCEY ST,40.719411,-73.990466,5.0
1573,1,M15,401793,51,ALLEN ST/CANAL ST,40.714855,-73.992805,5.0
1574,1,M15,404844,52,PIKE ST/MADISON ST,40.712625,-73.992622,5.0
1575,1,M15,402111,53,MADISON ST/MARKET ST,40.712325,-73.994744,5.0
1576,1,M15,903054,55,MADISON ST/ST JAMES PL,40.711883,-73.99943,5.0
1577,1,M15,404327,56,PEARL ST / PEARL ST,40.710832,-74.000822,5.0
1594,1,M22,401209,11,E BROADWAY/MARKET ST,40.71373,-73.995011,5.0
1595,1,M22,401210,12,E BROADWAY/CATHERINE ST,40.71351,-73.997626,5.0
1596,1,M22,403350,13,WORTH ST/MOTT ST,40.713757,-73.999037,5.0
1597,1,M22,401806,14,WORTH ST/CENTRE ST,40.715354,-74.002503,5.0
1598,1,M22,401808,15,CENTRE ST/CHAMBERS ST,40.713272,-74.004029,5.0
1599,1,M22,402118,16,CHAMBERS ST/BROADWAY,40.714164,-74.006143,5.0
1628,1,M9,401209,24,E BROADWAY/MARKET ST,40.71373,-73.995011,5.0
1629,1,M9,401210,25,E BROADWAY/CATHERINE ST,40.71351,-73.997626,5.0
1653,1,M9,402870,26,PARK ROW/WORTH ST,40.713411,-73.998961,5.0
1938,1,M1,803192,66,CENTRE ST/BROOME ST,40.720574,-73.997755,5.0
2113,1,M103,402863,50,BOWERY/E HOUSTON ST,40.723756,-73.992907,5.0
2114,1,M103,402864,51,BOWERY/PRINCE ST,40.722055,-73.993513,5.0
2115,1,M103,402865,52,BOWERY/KENMARE ST,40.720035,-73.994296,5.0
2116,1,M103,402867,53,BOWERY/GRAND ST,40.718135,-73.995079,5.0
2117,1,M103,402868,54,BOWERY/CANAL ST,40.715915,-73.996422,5.0
2118,1,M103,402869,55,BOWERY/BAYARD ST,40.714772,-73.9971,5.0
2119,1,M103,803077,56,PARK ROW/WORTH ST,40.713396,-73.999059,5.0
159,0,M15+,405320,5,ALLEN ST/GRAND ST,40.717171,-73.991222,7.0
185,0,M15,405320,12,ALLEN ST/GRAND ST,40.717171,-73.991222,7.0
201,0,M15,404843,10,PIKE ST/MADISON ST,40.71288,-73.992288,7.0
202,0,M15,401675,11,PIKE ST/DIVISION ST,40.714303,-73.992468,7.0
203,0,M15,401679,13,ALLEN ST/DELANCEY ST,40.719558,-73.989999,7.0
204,0,M15,401681,14,ALLEN ST/STANTON ST,40.721896,-73.988839,7.0
246,0,M22,402091,13,MADISON ST/PIKE ST,40.712393,-73.992032,7.0
247,0,M22,402092,14,MADISON ST/RUTGERS ST,40.712601,-73.989561,7.0
248,0,M22,402093,15,MADISON ST/JEFFERSON ST,40.712697,-73.988399,7.0
249,0,M22,402094,16,MADISON ST/CLINTON ST,40.712865,-73.986455,7.0
250,0,M22,402095,17,MADISON ST/MONTGOMERY ST,40.713043,-73.984583,7.0
251,0,M22,402096,18,MADISON ST/GOUVERNEUR ST,40.713152,-73.983555,7.0
252,0,M22,402097,19,MADISON ST/GOUVERNEUR ST,40.713331,-73.981762,7.0
253,0,M22,404922,20,MADISON ST/GRAND ST,40.713503,-73.980417,7.0
254,0,M22,903025,21,GRAND ST/FDR DR,40.713355,-73.978278,7.0
255,0,M14A+,903025,20,GRAND ST/FDR DR,40.713355,-73.978278,7.0
256,0,M14A+,403318,14,ESSEX ST/DELANCEY ST,40.718247,-73.988474,7.0
270,0,M14A+,403475,15,GRAND ST/ESSEX ST,40.716485,-73.988824,7.0
271,0,M14A+,401139,16,GRAND ST/CLINTON ST,40.715758,-73.986415,7.0
272,0,M14A+,401140,17,GRAND ST/PITT ST,40.715164,-73.984467,7.0
273,0,M14A+,401141,18,GRAND ST/EAST BROADWAY,40.714594,-73.982301,7.0
274,0,M14A+,401142,19,GRAND ST/JACKSON ST,40.71408,-73.980611,7.0
276,0,M9,402033,12,E HOUSTON ST/NORFOLK ST,40.721682,-73.984971,7.0
277,0,M9,402034,13,E HOUSTON ST/CLINTON ST,40.721285,-73.983737,7.0
278,0,M9,404100,14,E HOUSTON ST/RIDGE ST,40.720652,-73.981642,7.0
285,0,M9,401169,8,E BROADWAY/PIKE ST,40.713808,-73.99265,7.0
286,0,M9,405165,9,ESSEX ST/CANAL ST,40.715445,-73.989723,7.0
287,0,M9,403317,10,ESSEX ST/GRAND ST,40.71682,-73.989005,7.0
288,0,M9,403732,11,ESSEX ST/DELANCEY ST,40.718944,-73.987893,7.0
352,0,M21,402032,12,E HOUSTON ST/ESSEX ST,40.722147,-73.986565,7.0
353,0,M21,402033,13,E HOUSTON ST/NORFOLK ST,40.721682,-73.984971,7.0
354,0,M21,402034,14,E HOUSTON ST/CLINTON ST,40.721285,-73.983737,7.0
355,0,M21,404100,15,E HOUSTON ST/RIDGE ST,40.720652,-73.981642,7.0
356,0,M21,403808,16,E HOUSTON ST/COLUMBIA ST,40.719626,-73.978387,7.0
357,0,M21,401598,17,E HOUSTON ST/BARUCH DR,40.719096,-73.976883,7.0
358,0,M21,401599,18,E HOUSTON ST/MANGIN ST,40.718835,-73.975614,7.0
359,0,M21,401600,19,F. D. R. DRIVE/555 FDR DR,40.71675,-73.975842,7.0
360,0,M21,803115,20,GRAND ST/FDR DR,40.71335,-73.977745,7.0
361,0,M14D+,403808,19,E HOUSTON ST/COLUMBIA ST,40.719626,-73.978387,7.0
362,0,M14D+,401599,20,E HOUSTON ST/MANGIN ST,40.718835,-73.975614,7.0
363,0,M14D+,401600,21,F. D. R. DRIVE/555 FDR DR,40.71675,-73.975842,7.0
382,0,M14D+,403557,22,DELANCEY ST/FDR DR,40.715368,-73.976655,7.0
383,0,M14D+,903088,23,DELANCY ST/COLUMBIA ST,40.716404,-73.980285,7.0
1584,1,M22,402100,1,GRAND ST/FDR DR,40.713264,-73.977982,7.0
1585,1,M22,402102,2,CHERRY ST/JACKSON ST,40.712296,-73.980525,7.0
1586,1,M22,402103,3,JACKSON ST/MADISON ST,40.713361,-73.980705,7.0
1587,1,M22,402104,4,MADISON ST/JACKSON ST,40.713586,-73.981358,7.0
1588,1,M22,402105,5,MADISON ST/GOUVERNEUR ST,40.713218,-73.984341,7.0
1589,1,M22,402106,6,MADISON ST/MONTGOMERY ST,40.713092,-73.985553,7.0
1590,1,M22,402107,7,MADISON ST/CLINTON ST,40.712931,-73.98744,7.0
1591,1,M22,402108,8,MADISON ST/JEFFERSON ST,40.712807,-73.988886,7.0
1592,1,M22,402109,9,MADISON ST/RUTGERS ST,40.712684,-73.990419,7.0
1593,1,M22,402110,10,MADISON ST/PIKE ST,40.712489,-73.992197,7.0
1606,1,M14A+,402100,1,GRAND ST/FDR DR,40.713264,-73.977982,7.0
1607,1,M14A+,402103,2,JACKSON ST/MADISON ST,40.713361,-73.980705,7.0
1608,1,M14A+,403317,6,ESSEX ST/GRAND ST,40.71682,-73.989005,7.0
1609,1,M14A+,403732,7,ESSEX ST/DELANCEY ST,40.718944,-73.987893,7.0
1610,1,M14A+,401147,3,GRAND ST/COLUMBIA ST,40.714486,-73.981455,7.0
1611,1,M14A+,401149,4,GRAND ST/PITT ST,40.715328,-73.984449,7.0
1612,1,M14A+,401150,5,GRAND ST/CLINTON ST,40.716095,-73.986873,7.0
1647,1,M9,401202,18,ESSEX ST/E HOUSTON ST,40.721859,-73.986612,7.0
1648,1,M9,403319,19,ESSEX ST/RIVINGTON ST,40.719587,-73.987781,7.0
1649,1,M9,403318,20,ESSEX ST/DELANCEY ST,40.718247,-73.988474,7.0
1650,1,M9,401206,21,ESSEX ST/GRAND ST,40.716867,-73.989185,7.0
1651,1,M9,404287,22,ESSEX ST/ E BROADWAY,40.714094,-73.990301,7.0
1652,1,M9,401208,23,E BROADWAY/PIKE ST,40.713947,-73.992385,7.0
1699,1,M21,405372,1,GRAND ST/FDR DRIVE,40.713361,-73.977793,7.0
1700,1,M21,405352,2,LEWIS ST/GRAND ST,40.714038,-73.979844,7.0
1701,1,M21,823252,3,LEWIS ST/Delancy (not used),40.715465,-73.97912,7.0
1702,1,M21,403380,4,DELANCEY ST/COLUMBIA ST,40.716444,-73.980503,7.0
1703,1,M21,401624,5,COLUMBIA ST/RIVINGTON ST,40.71778,-73.979762,7.0
1704,1,M21,405350,6,COLUMBIA ST/HOUSTON ST,40.719624,-73.978732,7.0
1719,1,M14D+,403380,1,DELANCEY ST/COLUMBIA ST,40.716444,-73.980503,7.0
1720,1,M14D+,401624,2,COLUMBIA ST/RIVINGTON ST,40.71778,-73.979762,7.0
160,0,M15+,903093,6,1 AV/E 1 ST,40.724012,-73.987802,9.0
205,0,M15,401682,15,1 AV/E 2 ST,40.723561,-73.988177,9.0
206,0,M15,405098,16,1 AV / 4 ST,40.725463,-73.986785,9.0
207,0,M15,401685,17,1 AV/ST MARKS PL,40.727823,-73.985061,9.0
208,0,M15,401686,18,1 AV/E 11 ST,40.729636,-73.983733,9.0
262,0,M14A+,403556,6,E 14 ST/IRVING PL,40.733947,-73.988902,9.0
263,0,M14A+,401191,7,E 14 ST/3 AV,40.733008,-73.986729,9.0
264,0,M14A+,401192,8,E 14 ST/2 AV,40.732083,-73.984535,9.0
265,0,M14A+,401193,9,E 14 ST/1 AV,40.731086,-73.982172,9.0
266,0,M14A+,803193,10,AV A/E 14 ST,40.730267,-73.980555,9.0
267,0,M14A+,401610,11,AV A/E 11 ST,40.728215,-73.982068,9.0
268,0,M14A+,401612,12,AV A/E 5 ST,40.724575,-73.984651,9.0
269,0,M14A+,903250,13,AV A/E HOUSTON ST,40.722345,-73.986267,9.0
289,0,M9,402036,15,AV C/E 3 ST,40.721781,-73.980425,9.0
290,0,M9,402037,16,AV C/E 5 ST,40.723008,-73.979516,9.0
291,0,M9,402038,17,AV C/E 7 ST,40.724334,-73.978577,9.0
292,0,M9,402039,18,AV C/E 11 ST,40.726278,-73.97714,9.0
293,0,M9,401630,19,AV C/E 12 ST,40.727333,-73.976332,9.0
294,0,M9,402041,20,AV C/E 14 ST,40.728297,-73.975689,9.0
364,0,M14D+,401591,16,E 10 ST/AV D,40.724868,-73.975315,9.0
365,0,M14D+,401589,15,AV C/E 12 ST,40.726979,-73.976815,9.0
370,0,M14D+,403556,8,E 14 ST/IRVING PL,40.733947,-73.988902,9.0
371,0,M14D+,401191,9,E 14 ST/3 AV,40.733008,-73.986729,9.0
372,0,M14D+,401192,10,E 14 ST/2 AV,40.732083,-73.984535,9.0
373,0,M14D+,401193,11,E 14 ST/1 AV,40.731086,-73.982172,9.0
377,0,M14D+,401194,12,E 14 ST/AV A,40.730341,-73.980297,9.0
378,0,M14D+,401195,13,E 14 ST/AV B,40.72942,-73.978171,9.0
379,0,M14D+,401587,14,E 14 ST/AV C,40.728428,-73.975827,9.0
